,id,ost,branche,filter,gruend,zusamm,zusamm10,geschl,geschl10,absatz,um,ex,exno,bges,pd,pz,pa,pn,pdentw,umneu,umunw,mneu,mneup,pzentw,rek,rekp,iafetz,iafue,iavfetz,iavfue,iamstz,iams,iaewtz,iaew,iawstz,iamatz,iapgtz,iasotz,iaso,iages,iainv,iagese,iagesep,fue,fuekon,fuebab,fuebso,inaus1,inaus2,inaus3,inaus4,inaus5,inaus6,inaus7,inaus8,inaus9,oeff,foeinf1,foeinf2,foeinf3,foeinf4,foeinf5,foeinf6,foeinf7,foeinf8,foeinf9,foeinf10,foeinf11,foeprtz1,foeprtz2,foeprtz3,foeprtz4,foeprtz5,foepr1,foepr2,foepr3,foepr4,foepr5,foezw1,foezw2,foezw3,foezw4,foezw5,foeaus1,foeaus2,foeaus3,foeaus4,foeaus5,foeaus6,koop,kod1,kod2,kod3,kod4,kod5,kod6,kod7,kod8,koa1,koa2,koa3,koa4,koa5,koa6,koa7,koa8,info1,info2,info3,info4,info5,info6,info7,info8,info9,info10,info11,info12,hema,hemb,hemc,hemd,noin1,noin2,noin3,hemm1,hemm2,hemm3,hemm4,hemm5,hemm6,hemm7,hemm8,hemm9,patent,patok,schutz1,schutz2,schutz3,schutz4,schutz5,schutz6,schutz7,schu1,schu2,schu3,schu4,schu5,schu6,schu7,aktiv1,aktiv2,aktiv3,aktiv4,aktiv5,bhsp,bfsp,bapp,bsop,frauen,senior,bgese,bhse,bgesep,bhsep,bkost,wb,wbno,inv,invno,invi,invino,mkost
188,189.0,ABL,TechDL,ja,nein,nein,,nein,,ueberregional,0.85293007,,,9.036248,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,nein,nein,niedrig,niedrig,mittel,niedrig,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,50<=x<75,50<=x<75,x=0,x=0,30.0,10.0,2.0,2.0,0.0,0.0,0.513037,0.010406179,nein,0.26689124,nein,0.28451285,nein,
189,190.0,NBL,Sonst.DL,nein,ja,ja,ja,nein,,national-lokal,1.8586032,0.0,ja,69.15492,nein,nein,ja,nein,,,,,,,,,nein,0.0,nein,0.0,ja,0.024246762,nein,0.0,nein,nein,nein,0.0,0.0,0.024572989,,fallen,-10.0,0.0,nie,,,mittel,niedrig,hoch,mittel,mittel,mittel,mittel,hoch,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,nein,mittel,mittel,mittel,mittel,mittel,nein,nein,nein,mittel,nein,,nein,ja,nein,nein,nein,nein,nein,hoch,hoch,hoch,niedrig,hoch,mittel,niedrig,hoch,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,ja,ja,ja,x=0,75<=x<=100,x=0,20<=x<30,45.0,8.0,3.0,2.0,-5.0,0.0,1.1080087,0.0,ja,,,0.0,ja,
190,191.0,ABL,TechDL,ja,nein,ja,nein,nein,,ueberregional,0.8803114,0.04192953,nein,10.281381,nein,nein,nein,ja,,,,,,,,,ja,0.047342625,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.035971977,,fallen,-50.0,0.040094752,staendig,1.086354,11.612308,nein,nein,nein,nein,nein,nein,nein,niedrig,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,,mittel,nein,nein,nein,niedrig,mittel,nein,niedrig,niedrig,,nein,nein,nein,nein,,,,nein,mittel,hoch,mittel,mittel,niedrig,mittel,niedrig,nein,nein,ja,nein,nein,ja,nein,nein,nein,nein,,,mittel,,,,,nein,nein,nein,nein,ja,30<=x<50,50<=x<75,5<=x<10,x=0,33.0,7.0,1.0,2.0,15.0,0.0,0.3389067,0.0051723775,nein,0.007076841,nein,0.004626129,nein,
191,192.0,NBL,Metall,nein,nein,nein,,nein,,ueberregional,1.11329,,,23.154919,ja,ja,nein,ja,selbst,30<=x<50,50<=x<75,ja,30<=x<50,1.0,ja,5<=x<10,ja,0.08770244,nein,0.0,ja,0.033346035,nein,0.0,ja,ja,ja,1.0,0.009569143,0.115342714,,gleich,0.0,0.107404776,staendig,1.4537494,,hoch,mittel,hoch,hoch,mittel,mittel,mittel,hoch,niedrig,ja,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,nein,nein,ja,ja,ja,,,hoch,hoch,mittel,,,,ja,,ja,ja,nein,nein,ja,nein,nein,,,,,,,,,,,,,,,,,hoch,,niedrig,mittel,hoch,niedrig,niedrig,niedrig,niedrig,mittel,hoch,,ja,nein,nein,nein,nein,nein,nein,hoch,hoch,mittel,mittel,mittel,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,ja,ja,ja,,,,,mittel,mittel,mittel,ja,ja,ja,ja,ja,5<=x<10,0<x<5,0<x<5,75<=x<=100,20.0,nein,1.0,1.0,20.0,5.0,0.5868966,0.013798475,nein,0.106412426,nein,0.021315606,nein,0.48704275
192,193.0,ABL,Fahrzeugbau,nein,nein,nein,,nein,,international,312.05313,87.17535,nein,1036.9319,ja,nein,nein,ja,selbst,20<=x<30,75<=x<=100,ja,20<=x<30,,,,ja,3.500763,ja,1.1588522,nein,0.0,nein,0.0,nein,ja,ja,1.0,1.3887881,7.4333925,0.0,gleich,0.0,4.7010593,staendig,,24.997908,mittel,hoch,niedrig,nein,nein,niedrig,mittel,,hoch,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,niedrig,mittel,hoch,mittel,nein,niedrig,hoch,hoch,hoch,hoch,,nein,nein,nein,nein,,,,hoch,mittel,niedrig,niedrig,hoch,nein,nein,nein,nein,ja,ja,ja,nein,ja,ja,nein,nein,ja,hoch,,hoch,mittel,,,hoch,nein,nein,nein,nein,nein,20<=x<30,50<=x<75,5<=x<10,10<=x<15,10.0,16.700000762939453,1.0,1.0,3.0,3.0,64.0083,0.21657862,nein,11.77238,nein,1.3156786,nein,206.14598
193,194.0,NBL,EDV/Telek,nein,nein,nein,,nein,,national-lokal,7.8091593,0.0,ja,143.35985,ja,nein,nein,ja,,20<=x<30,75<=x<=100,ja,10<=x<15,,,,nein,0.0,nein,0.0,ja,0.053381585,nein,0.0,ja,ja,ja,1.0,0.0822425,0.060330216,0.073034436,steigen,10.0,0.0,staendig,12.152376,0.0,hoch,hoch,hoch,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,ja,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,,nein,nein,nein,nein,nein,,,,,,nein,ja,ja,ja,,ja,nein,nein,nein,ja,nein,ja,ja,nein,nein,nein,ja,ja,ja,nein,,,,,,,,,hoch,nein,niedrig,hoch,hoch,hoch,hoch,mittel,mittel,hoch,hoch,,nein,nein,nein,nein,,,,mittel,mittel,mittel,mittel,hoch,mittel,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,ja,nein,ja,ja,,,,mittel,,mittel,hoch,ja,ja,ja,ja,ja,50<=x<75,30<=x<50,5<=x<10,x=0,55.0,10.0,2.0,2.0,0.0,0.0,4.9724627,0.06288056,nein,0.1847772,nein,0.16026154,nein,
194,195.0,ABL,Bank/Vers,nein,nein,nein,,nein,,national-lokal,,0.0,ja,127.24735,ja,nein,nein,ja,zusammen,0<x<5,75<=x<=100,nein,x=0,,,,ja,0.031414114,ja,0.111585476,ja,0.07888517,ja,0.09893927,ja,nein,ja,1.0,0.09880012,0.4248311,0.24286987,steigen,150.0,0.15990832,abundzu,0.0,2.154663,niedrig,niedrig,mittel,mittel,mittel,niedrig,niedrig,mittel,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,niedrig,mittel,nein,hoch,hoch,nein,nein,nein,niedrig,mittel,,ja,nein,ja,nein,,,,mittel,hoch,niedrig,mittel,hoch,niedrig,niedrig,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,nein,nein,nein,15<=x<20,50<=x<75,0<x<5,10<=x<15,52.0,20.0,3.0,2.0,-6.0,0.0,6.0959845,0.08369319,nein,0.3616453,nein,0.32559764,nein,
195,196.0,ABL,Kunststoff,ja,nein,nein,,nein,,international,10.746878,8.2992325,nein,111.35068,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,ja,nein,hoch,hoch,niedrig,mittel,hoch,niedrig,hoch,mittel,mittel,ja,ja,ja,ja,nein,nein,ja,nein,nein,mittel,mittel,,,hoch,,,ja,ja,nein,nein,ja,5<=x<10,75<=x<=100,5<=x<10,0<x<5,10.0,30.0,1.0,1.0,15.0,5.0,5.6934934,0.0054577473,nein,0.2027809,nein,0.08419627,nein,2.5498796
196,197.0,ABL,TechDL,ja,nein,nein,,nein,,,0.4150924,0.0,ja,11.711553,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,hoch,hoch,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,30<=x<50,30<=x<50,10<=x<15,20<=x<30,30.0,20.0,2.0,2.0,0.0,0.0,0.50034624,0.0049669323,nein,0.012792878,nein,0.020109287,nein,
197,198.0,ABL,TechDL,nein,nein,nein,,nein,,,3.1515014,0.0,ja,22.094498,ja,ja,nein,ja,selbst,,,ja,,1.0,nein,x=0,ja,0.029784108,nein,0.0,ja,0.0663278,nein,0.0,,,,1.0,0.010583249,0.12932494,0.06286818,steigen,10.0,0.035164088,abundzu,1.7323235,0.0,mittel,mittel,hoch,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,nein,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,nein,nein,nein,ja,,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,mittel,mittel,mittel,niedrig,nein,nein,nein,niedrig,niedrig,ja,ja,ja,ja,ja,ja,ja,ja,ja,mittel,,mittel,mittel,mittel,mittel,mittel,ja,ja,ja,ja,ja,,,,,3.0,ja,1.0,1.0,25.0,25.0,,0.017911961,nein,0.16898455,nein,0.0800424,nein,
198,199.0,ABL,ETechnik,ja,nein,nein,,ja,ja,international,15.88921,,,211.98923,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,,,mittel,hoch,mittel,mittel,mittel,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,ja,nein,15<=x<20,50<=x<75,0<x<5,20<=x<30,50.0,20.0,2.0,2.0,0.0,0.0,,,,,,,,
199,200.0,NBL,UDL,nein,nein,nein,,nein,,ueberregional,1.4659839,0.0,ja,21.945543,ja,nein,nein,ja,selbst,20<=x<30,75<=x<=100,ja,20<=x<30,,,,nein,0.0,nein,0.0,ja,0.19465256,ja,0.0053662704,ja,nein,ja,1.0,0.022868346,0.24479835,0.2007901,fallen,,0.0,nie,,,mittel,mittel,hoch,mittel,nein,hoch,nein,mittel,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,nein,nein,nein,nein,nein,mittel,mittel,nein,hoch,mittel,,nein,nein,ja,ja,,,,mittel,niedrig,niedrig,nein,mittel,niedrig,hoch,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,ja,nein,nein,,,,,60.0,10.0,2.0,2.0,0.0,0.0,0.7032735,0.015322259,nein,0.2636705,nein,0.2591034,nein,
200,201.0,ABL,Chemie,nein,nein,ja,ja,nein,,international,808.82385,417.7586,nein,2834.2834,ja,ja,nein,ja,selbst,,,,,,,,ja,21.53027,,,,,,,,,,,,,,gleich,0.0,,staendig,606.518,0.0,mittel,niedrig,hoch,niedrig,mittel,mittel,mittel,hoch,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,mittel,niedrig,hoch,mittel,nein,nein,nein,nein,niedrig,mittel,,nein,nein,nein,nein,nein,nein,nein,niedrig,niedrig,nein,nein,mittel,niedrig,nein,niedrig,niedrig,,,,,,,,,,,,,,,,,ja,ja,ja,ja,ja,,,,,,,3.0,3.0,-3.0,-5.0,181.55333,,,15.626271,nein,,,352.3296
201,202.0,NBL,Sonst.DL,ja,nein,nein,,nein,,national-lokal,0.8761629,,,20.32785,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,ja,nein,niedrig,mittel,niedrig,niedrig,niedrig,niedrig,mittel,niedrig,mittel,nein,ja,ja,nein,nein,nein,nein,nein,nein,niedrig,,,,,,,nein,nein,nein,nein,nein,0<x<5,75<=x<=100,x=0,x=0,36.0,16.0,1.0,2.0,6.0,0.0,0.53188676,0.0014382331,nein,0.004209488,nein,0.0013687947,nein,0.07029119
202,203.0,ABL,Bank/Vers,nein,nein,nein,,nein,,international,,112.297615,nein,301.025,nein,ja,nein,nein,,,,,,2.0,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.0,,gleich,0.0,0.0,nie,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,nein,mittel,mittel,mittel,niedrig,mittel,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,,,nein,nein,nein,niedrig,niedrig,nein,nein,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,ja,nein,50<=x<75,20<=x<30,0<x<5,x=0,53.0,20.0,1.0,1.0,2.0,2.0,13.55979,0.100654155,nein,,,,,
203,204.0,ABL,Sonst.DL,nein,nein,nein,,ja,nein,national-lokal,0.68233067,0.0,ja,42.39207,ja,ja,nein,nein,,,,,,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,,1.0,0.028234588,0.031880107,,steigen,40.0,0.0,nie,,,mittel,niedrig,mittel,nein,nein,nein,nein,nein,niedrig,ja,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,ja,nein,ja,ja,ja,mittel,,mittel,mittel,niedrig,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,niedrig,niedrig,niedrig,nein,nein,nein,mittel,mittel,,,,,,,,,hoch,mittel,hoch,hoch,hoch,hoch,hoch,hoch,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,nein,ja,10<=x<15,50<=x<75,5<=x<10,20<=x<30,ja,5.0,1.0,2.0,10.0,0.0,0.4326519,0.0049607633,nein,0.057727225,nein,0.0056207827,nein,
204,205.0,ABL,GHandel,nein,nein,nein,,nein,,ueberregional,5.3671002,0.0,ja,32.312824,ja,ja,nein,ja,andere,75<=x<=100,10<=x<15,nein,x=0,3.0,nein,x=0,nein,0.0,nein,0.0,ja,0.014217291,ja,0.02992527,nein,nein,nein,0.0,0.0,0.045437027,,fallen,-20.0,0.0,nie,,,hoch,mittel,mittel,nein,mittel,nein,niedrig,mittel,hoch,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,nein,niedrig,hoch,niedrig,nein,nein,niedrig,nein,mittel,hoch,hoch,nein,nein,nein,nein,,,,nein,hoch,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,5<=x<10,75<=x<=100,10<=x<15,10<=x<15,60.0,nein,1.0,1.0,30.0,5.0,1.2592549,0.004948192,nein,0.076989815,nein,0.057593737,nein,
205,206.0,NBL,Wohnung/Vermietung,nein,nein,nein,,nein,,national-lokal,5.429407,0.0,ja,16.76836,nein,ja,nein,ja,,,,,,2.0,nein,x=0,nein,0.0,nein,0.0,ja,0.0036678927,ja,0.009977546,ja,nein,,1.0,0.00956006,0.019122925,0.004935311,gleich,0.0,0.0,nie,,,mittel,niedrig,hoch,nein,nein,niedrig,nein,nein,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,,hoch,hoch,,mittel,niedrig,nein,mittel,nein,hoch,mittel,,nein,nein,nein,nein,,,,mittel,hoch,mittel,niedrig,mittel,nein,nein,hoch,mittel,nein,nein,nein,nein,nein,ja,nein,nein,ja,,,,mittel,,,hoch,ja,ja,nein,ja,nein,20<=x<30,50<=x<75,5<=x<10,x=0,42.0,22.0,3.0,2.0,-10.0,0.0,0.7061165,0.009887847,nein,2.4374201,nein,0.020706648,nein,
206,207.0,NBL,Verkehr/Post,ja,nein,nein,,nein,,,0.3655148,0.0,ja,2.5699725,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,2.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,,ja,,hoch,hoch,niedrig,nein,nein,nein,niedrig,hoch,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,ja,nein,75<=x<=100,x=0,x=0,x=0,14.0,16.0,2.0,2.0,-4.0,0.0,0.12661715,0.006867508,nein,,,,,
207,208.0,ABL,Verkehr/Post,nein,nein,nein,,nein,,ueberregional,74.65708,10.335284,nein,428.23956,nein,ja,nein,ja,,,,,,1.0,nein,x=0,nein,0.0,ja,0.13466156,ja,0.050373368,nein,0.0,ja,nein,ja,1.0,0.07777296,0.22735,0.081587315,gleich,0.0,0.13669752,staendig,0.0,0.0,mittel,niedrig,mittel,mittel,nein,nein,nein,nein,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,hoch,niedrig,hoch,hoch,niedrig,niedrig,niedrig,nein,niedrig,nein,,nein,nein,nein,nein,,,,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,nein,nein,ja,ja,,,,,28.0,12.0,2.0,1.0,10.0,5.0,13.31274,0.049218975,nein,1.4742067,nein,0.018512959,nein,
208,209.0,NBL,HolzPapier,ja,nein,nein,,nein,,,105.73165,26.144226,nein,693.55084,nein,nein,nein,ja,,,,,,,,,nein,0.0,ja,0.2969108,ja,0.76481515,nein,0.0,nein,nein,nein,0.0,0.0,1.1185935,0.7811782,fallen,-37.0,0.3690182,,,,niedrig,mittel,niedrig,mittel,mittel,mittel,mittel,mittel,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,mittel,mittel,mittel,niedrig,nein,nein,mittel,nein,niedrig,mittel,,ja,nein,ja,nein,nein,nein,nein,hoch,mittel,nein,niedrig,niedrig,niedrig,mittel,nein,mittel,nein,ja,nein,ja,nein,nein,nein,nein,nein,,niedrig,,,,,,nein,nein,ja,nein,nein,10<=x<15,50<=x<75,5<=x<10,5<=x<10,45.0,13.0,2.0,2.0,0.0,3.0,27.51286,0.12049713,nein,9.806997,nein,0.11709051,nein,61.790833
209,210.0,NBL,Wohnung/Vermietung,ja,nein,nein,,ja,nein,national-lokal,34.141685,0.0,ja,152.49828,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,niedrig,hoch,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,ja,ja,nein,15<=x<20,50<=x<75,15<=x<20,x=0,56.0,0.5,3.0,1.0,-30.0,5.0,5.568499,0.010502934,nein,2.533986,nein,0.07928611,nein,
210,211.0,NBL,Maschinenbau,nein,,ja,ja,nein,,international,59.403187,13.830041,nein,290.92554,ja,ja,nein,nein,,50<=x<75,30<=x<50,nein,x=0,2.0,nein,x=0,nein,0.0,ja,0.17016485,ja,0.26720744,nein,0.0,nein,nein,nein,0.0,0.0,0.43845272,,gleich,0.0,0.17340735,staendig,39.937378,,hoch,niedrig,nein,hoch,nein,niedrig,niedrig,niedrig,nein,ja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,nein,nein,nein,nein,ja,,,,,hoch,nein,ja,ja,ja,,nein,nein,ja,ja,nein,ja,nein,,,,,,,,,,,,,,,,,niedrig,niedrig,niedrig,mittel,hoch,nein,niedrig,niedrig,nein,mittel,mittel,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,niedrig,mittel,nein,nein,nein,nein,ja,ja,ja,,,,,,ja,hoch,,,,,,hoch,nein,nein,nein,nein,ja,30<=x<50,50<=x<75,5<=x<10,0<x<5,14.0,10.0,1.0,1.0,9.0,16.0,10.941094,0.08620574,nein,0.9555293,nein,0.27598944,nein,45.32467
211,212.0,ABL,Textil,nein,nein,nein,,nein,,international,50.899048,17.994038,nein,945.8443,nein,ja,nein,nein,,,,,,3.0,ja,0<x<5,ja,0.10494981,nein,0.0,ja,0.26510453,ja,0.06895672,,,,1.0,0.039619077,0.5427932,0.3329822,fallen,-15.0,0.13934427,,,,mittel,mittel,hoch,hoch,mittel,mittel,niedrig,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,nein,nein,ja,ja,nein,nein,ja,nein,,,,,,,,,mittel,niedrig,mittel,mittel,mittel,niedrig,nein,mittel,nein,mittel,mittel,,nein,nein,nein,nein,,,,hoch,hoch,hoch,mittel,mittel,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,ja,nein,ja,,,,,mittel,,mittel,nein,nein,nein,ja,ja,5<=x<10,20<=x<30,0<x<5,50<=x<75,50.0,15.0,2.0,1.0,0.0,2.0,24.700598,0.09301818,nein,0.61892885,nein,0.25823742,nein,21.856514
212,213.0,ABL,Metall,ja,nein,nein,,nein,,,7.300387,,,43.220562,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,nein,mittel,mittel,mittel,niedrig,niedrig,niedrig,niedrig,mittel,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,nein,ja,nein,ja,0<x<5,75<=x<=100,0<x<5,x=0,10.0,10.0,2.0,2.0,0.0,0.0,0.96374476,0.009917967,nein,0.041760895,nein,0.006688019,nein,4.0511327
213,214.0,NBL,UDL,nein,nein,nein,,nein,,ueberregional,0.050525695,0.0,ja,1.761562,ja,nein,ja,ja,zusammen,30<=x<50,50<=x<75,ja,10<=x<15,,,,ja,0.0052653947,nein,0.0,nein,0.0,nein,0.0,nein,ja,nein,1.0,0.004765026,0.020996854,,steigen,100.0,0.014419636,staendig,0.8084915,2.1176324,hoch,niedrig,niedrig,niedrig,mittel,niedrig,nein,nein,hoch,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,nein,hoch,mittel,niedrig,nein,hoch,hoch,nein,mittel,niedrig,,ja,ja,ja,ja,,,,hoch,hoch,niedrig,mittel,niedrig,niedrig,hoch,hoch,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,ja,50<=x<75,x=0,x=0,50<=x<75,50.0,nein,1.0,1.0,200.0,200.0,0.006942218,0.0,ja,,,0.005702864,nein,
